,userId,movieId,rating,timestamp
15291056,159172,4886,1.5,1477716604
14076572,146229,4786,3.0,1360363829
20930084,217483,364,4.0,866082839
24853197,258392,103228,1.0,1419317770
17534333,181943,1090,5.0,965758232
1020275,10374,1387,3.5,1342283417
24965468,259605,4993,4.0,1111672883
13151383,136652,119141,3.0,1428873384
2559967,26591,7361,3.0,1485017892
22477969,233356,51662,4.0,1279965913
15465014,160954,1280,3.0,1028695649
6883699,71057,94070,0.5,1453596607
20619740,214322,3821,3.0,1429229480
17557289,182187,60950,4.0,1322431896
6224628,64145,2687,5.0,1183307088
6427940,66351,595,3.0,1118191602
22391025,232365,2916,3.0,1125000509
22019487,228689,2942,3.0,941220632
15834533,164677,67197,3.0,1458598511
9045460,93382,3649,4.0,963025799
253235,2637,5952,4.0,1170403546
9516132,98239,5445,5.0,1446984438
4394921,45439,1288,3.0,1136406761
19221751,199611,923,3.0,1259728212
25471027,265160,1367,2.5,1448613470
12102849,125498,5449,3.0,1307312391
13619603,141589,8984,5.0,1216650699
25357274,263947,2160,4.0,1320494458
7579506,78339,11,4.0,845349764
24183864,251203,2430,5.0,966911063
22457757,233122,3101,3.5,1122072695
15475019,161064,1904,4.0,994749672
10870714,112347,3160,5.0,950763447
14775154,153682,589,5.0,994548626
17853612,185306,2837,4.5,1363292215
7071882,73020,4034,0.5,1054882589
5407728,55752,3039,5.0,1105429647
4084214,42485,79224,0.5,1488833647
2566721,26643,79,5.0,855495970
25103270,261198,3752,3.0,1458970105
19665750,204293,1952,4.0,944938898
2960173,30857,4327,4.0,1372832091
10900419,112665,904,4.0,941505120
22105351,229595,1615,4.0,901196061
7684238,79332,3911,5.0,1344634397
12505553,129726,590,3.5,1145398205
4033316,41953,2968,3.0,1044911702
16512212,171651,248,3.0,830183692
13042269,135533,7160,4.0,1446424700
15950889,165916,3755,3.5,1292318159
1869168,19392,318,4.5,1124391627
16582209,172359,72378,2.5,1283615653
14283140,148276,8366,4.5,1121578417
16219311,168577,150,5.0,847204152
20557469,213616,1373,3.0,1445422744
10916049,112818,1214,5.0,1099519369
10726035,110765,3275,3.5,1291158425
2991075,31229,1704,5.0,941656344
19360435,201092,4226,5.0,1013905876
22727633,236195,1266,4.0,857980746
8415647,86679,2454,1.0,974132229
8971461,92578,1198,4.0,1225378299
7174969,74032,56367,3.0,1227402386
18291486,189799,3263,4.0,1126164788
20143106,209482,1784,3.0,1409370494
5422372,55884,196,0.5,1248041555
2164420,22487,63082,4.0,1439780902
16812571,174722,1409,4.0,880014194
19689350,204477,36519,3.5,1186837408
25308458,263504,2287,4.0,914871604
2804796,29164,167526,5.0,1482957523
1943899,20160,3060,4.0,1112720417
4214529,43730,1485,4.0,987470035
21390322,222176,1080,4.5,1422653165
7263074,74847,1035,4.0,1032832984
4408542,45551,494,4.5,1260345608
10275905,106062,904,4.5,1267870676
20546645,213511,89,5.0,999465546
12557805,130348,37380,3.0,1171844720
13955491,145030,3786,3.0,1332448091
6296622,65005,3987,4.0,994554648
16847913,175106,2105,2.5,1099866813
1102090,11220,7109,0.5,1320551253
22541189,234079,27178,3.5,1442630940
15090183,157015,3072,5.0,1277269230
1950131,20263,2900,1.0,952918268
18092971,187848,6238,3.5,1092529195
21211247,220313,2019,3.0,1294401892
6964656,71862,55276,4.0,1220498036
10112865,104326,6879,3.0,1284770126
10686459,110324,1081,2.5,1153966321
15765495,164003,595,5.0,958688997
23231169,241087,1380,4.0,992140524
24691113,256653,4027,5.0,1005896394
1217341,12495,4226,4.0,1238641875
14602365,151784,78703,3.0,1370337172
9842974,101476,3176,0.5,1123010807
2918227,30414,4488,2.5,1225236233
12327276,127824,1223,4.0,1454256935
3930794,40872,5364,4.5,1194054661
9716648,100293,2324,5.0,1231206144
1288485,13193,5380,4.5,1064180387
13720209,142529,1635,4.0,1092829290
14261883,148097,506,5.0,1186363270
4166627,43264,1752,2.0,1076008336
2595271,26976,260,5.0,1292313415
1642730,17057,3545,4.0,993952949
1530513,15797,89745,1.0,1460879118
22854577,237468,2917,4.0,939770580
10624829,109648,72395,3.5,1294295306
2861370,29807,3019,4.0,945814891
24779632,257613,2379,2.0,994880339
22455702,233100,4816,5.0,1492368987
16304441,169417,805,5.0,949288469
22391286,232368,2805,2.5,1335046838
19870194,206544,2005,4.0,953591388
5410516,55781,2081,5.0,1343614115
1293885,13230,117529,4.0,1436117473
6587320,67995,3301,2.5,1402329030
4746827,48816,35836,4.0,1498847270
5480858,56522,2490,4.0,1042591463
3252406,33837,1610,4.5,1055279646
20993824,218167,1730,3.0,944957851
11170488,115710,474,3.0,835203343
7485313,77245,196,2.0,965944403
11624916,120603,4546,5.0,1005718500
2216299,22995,849,3.0,1431644886
5217662,53770,6155,2.0,1264808909
20459846,212608,5454,1.0,1026754607
25405073,264552,1200,4.0,1094363811
8441380,86934,2081,3.5,1093207063
22528000,233951,44788,4.0,1186651684
18117293,188047,72041,4.0,1282278803
17020992,176830,55363,4.0,1283327492
25895557,269515,3471,4.0,1067956787
7773047,80076,103384,3.5,1395018766
1729889,18024,104,4.0,1461711610
3319271,34528,6550,3.0,1078457624
3481864,36264,60684,5.0,1415287363
4671779,47981,8798,4.0,1133472894
25656534,267017,2973,4.0,1433716146
22235412,230805,5220,3.5,1453138906
18063076,187574,1673,5.0,981312198
19814292,205901,1831,5.0,1024082490
16601670,172564,3020,4.5,1235522144
13988871,145388,2763,4.0,1063470827
24146826,250829,7,4.0,850221003
4215516,43730,33681,1.5,1120771683
12090707,125375,1739,3.5,1118201764
704534,7172,51255,3.0,1224428807
2157288,22391,1590,2.0,992234201
13809455,143432,95533,5.0,1450186701
21163842,219915,112183,4.0,1421356276
21105444,219298,4260,2.0,994804576
8242669,84984,1219,3.0,1043079598
25167092,261846,6541,4.0,1494371325
13928273,144733,1374,4.0,1471885358
2642542,27439,185,3.5,1211224997
8615894,88857,4754,5.0,1482449197
9934340,102373,109633,4.5,1437534200
2543832,26455,8779,4.0,1098549108
23444455,243398,6874,4.0,1107329872
6121360,63058,40815,2.5,1186180525
24250391,251883,4902,4.0,1311479520
3383932,35183,367,4.5,1421604451
14569431,151411,8529,3.0,1273599983
2419196,25066,3916,4.0,1176955806
21219351,220398,3503,3.0,1501398528
586487,5926,4993,5.0,1493817357
15857378,164940,27904,3.5,1248896838
9513201,98202,30810,5.0,1113555951
24652130,256228,151,3.5,1123468118
12579758,130577,4643,4.0,1004648872
6942875,71608,1673,3.0,1121695869
9739784,100486,3985,4.0,1109528527
15649311,162823,5400,3.0,1361733566
1637810,17006,911,4.0,903376533
23278904,241597,1276,2.5,1460052922
13018950,135253,1610,4.0,1247360398
19149301,198877,4678,2.5,1130890694
10973123,113486,103042,2.5,1426103310
18979046,197062,337,3.0,1434877948
7036957,72552,5388,4.0,1062269065
25523417,265666,2558,3.0,1015616993
21852544,227044,454,3.5,1112060768
4827452,49703,2710,3.0,938885122
9229211,95287,1474,3.0,865103194
13353164,138831,3360,4.0,971285563
5255241,54167,1055,3.0,954912072
8216784,84723,3,3.0,863070373
13254155,137773,595,5.0,956341392
16836772,174944,1227,3.0,941974643
9197962,94975,3450,3.0,1246236934
23208622,240835,54286,1.0,1433334118
10313820,106457,344,3.0,974841151
4349552,45044,27608,4.0,1201523460
10822128,111776,8917,3.5,1122185743
3776132,39379,45722,1.5,1476174629
15990143,166408,350,3.0,992920896
10503257,108446,1704,3.0,975948204
9174714,94768,1258,3.0,1077037298
2634564,27393,1921,5.0,956591181
16659978,173237,4886,3.5,1298867935
22349642,231938,150,3.0,836899579
14992563,155955,500,4.0,841278519
14565743,151377,2433,1.0,948422863
13743178,142837,4429,2.0,1039504473
21408532,222400,1125,3.0,1170632859
7568030,78231,1259,4.0,1225232927
6535498,67448,2353,3.5,1277782039
14664032,152433,1136,3.5,1083231900
20547026,213511,2117,4.0,1193281514
178990,1859,84601,4.0,1497926948
7063338,72895,875,3.0,978551633
19862247,206451,5640,2.0,1075060431
4999786,51429,5952,3.5,1175070485
20623189,214338,104841,4.0,1465789976
3143962,32785,1569,4.0,983219753
3031752,31699,585,2.5,1373254495
244956,2547,90866,4.0,1345807722
11933559,123727,1240,4.0,956640855
16270319,169074,131122,3.5,1427658273
13634606,141755,1248,4.0,1328106231
20438277,212384,387,1.0,925131864
19324683,200737,593,0.5,1443547671
18475683,191752,3977,3.0,1107904737
20758089,215731,66,3.0,839168200
5248111,54069,919,5.0,945211222
1193836,12274,367,3.0,1017678877
18154993,188425,2002,1.0,1036925795
1091031,11121,4396,4.0,995075369
11428667,118605,3174,1.5,1204932980
800617,8236,6104,3.0,1485380253
2366546,24495,7451,5.0,1225400536
11785674,122297,1499,2.0,1064596444
21726415,225598,185,2.0,1089184831
1779031,18466,1517,2.0,1296573223
20643471,214538,120635,3.5,1432240391
17504153,181670,5463,3.0,1195927382
23179289,240551,6350,3.5,1446920402
14512673,150855,1920,3.5,1136747140
10436461,107737,5991,5.0,1337730834
21768139,226059,433,3.0,1094491772
7143893,73634,4304,4.0,996595656
8515512,87733,588,5.0,1009176386
24681653,256564,5445,4.5,1187804609
2091643,21718,1210,5.0,885040561
12924129,134210,379,3.0,974664578
25656233,267014,106766,3.0,1483402470
22384740,232283,47,3.5,1468311313
15408288,160392,4880,3.5,1054519532
16976003,176373,594,5.0,956789719
12045968,124931,880,2.0,1076871191
6696697,69177,2797,3.5,1460594929
22140057,229896,1206,5.0,1340220285
3472837,36177,766,3.0,1039894900
16912410,175779,1307,5.0,942939188
16425237,170737,1201,4.0,1029603281
25559641,266015,356,4.0,1197054137
17896220,185794,1396,2.0,962663780
24022013,249416,376,2.0,835391923
9194116,94938,608,5.0,945191497
24209977,251432,728,4.0,943697868
22983894,238730,1633,4.0,969089714
18269718,189542,282,3.0,1099346764
848466,8659,32166,3.0,1109542061
1287335,13184,719,2.0,966309922
19474486,202214,2890,3.5,1488488162
1278740,13122,2080,2.5,1366511755
7240526,74607,3911,4.5,1231051690
9233002,95312,2005,5.0,992027090
2684825,27835,1571,4.0,1287328179
17542723,182036,1037,3.5,1185241510
1339383,13802,527,4.5,1436997766
6663423,68823,1208,5.0,939555696
12509361,129767,88744,4.0,1408137502
13361680,138921,2351,3.0,966856798
11227361,116320,8302,4.5,1229578063
18925264,196527,1197,4.0,992381755
11269675,116895,1997,2.5,1221501392
11817370,122602,440,4.0,978627176
19267218,200126,337,4.0,848869526
18020994,187066,2421,3.0,948510543
15281283,159070,914,5.0,1231207986
9708403,100185,1304,5.0,992734477
25271991,263106,2858,4.0,1235598854
22704530,235936,5110,3.0,1497228949
12300225,127581,86911,3.0,1466575987
10394120,107296,7132,3.0,1072604770
10963466,113384,2997,4.0,1088126270
9514880,98217,2054,3.0,975871348
18249318,189317,1717,3.0,942703825
1850150,19157,1960,5.0,948068974
11309250,117338,3409,0.5,1457273428
4389227,45353,117529,2.5,1480702566
8463061,87147,4682,1.0,995767728
14952095,155463,6863,3.5,1330636476
19171885,199086,940,4.0,944936913
3925891,40829,4735,3.0,1469518325
11174001,115764,4239,3.5,1443330738
4583222,47090,3186,3.0,1133396987
23061149,239477,6016,3.5,1186879473
3927489,40837,799,0.5,1201148112
23297934,241786,6977,4.0,1074053657
6295764,64990,6639,5.0,1113236425
7152625,73771,45722,3.0,1271242324
24464329,254239,2502,4.0,1482971155
12302677,127602,965,4.0,1494804728
17234090,178980,1,4.0,865845582
24770310,257503,1198,3.0,1423588600
20336191,211280,4865,4.0,1227510993
7351146,75778,508,4.5,1078937003
4938318,50790,356,5.0,1443816459
6100869,62850,4995,4.5,1139510320
11965368,124007,33794,5.0,1423783766
3816352,39756,349,4.0,1008774869
14571380,151433,590,4.0,831817108
14058730,146096,280,4.0,837805452
4263038,44229,3052,4.0,1459676205
8945131,92344,1028,4.5,1211766129
11087590,114742,59369,3.0,1483194091
5577402,57435,833,1.0,956100728
14415295,149805,500,5.0,860881358
15932365,165740,7254,2.5,1219597564
18151935,188407,508,4.0,1174227279
2224309,23063,3176,5.0,1410104921
19526254,202786,1089,4.5,1244176824
1274179,13066,3386,5.0,1156291111
24445924,254035,5630,3.5,1153906789
17812668,184833,1232,4.0,1277856305
5874122,60438,4148,3.5,1359058907
16297361,169358,5548,2.0,1029164442
12870029,133622,50,4.5,1408395485
8164947,84171,483,4.0,950415502
606657,6120,70,4.0,958829201
14022328,145691,1088,3.0,1014009473
7837021,80767,784,4.0,836609374
17282808,179446,587,3.5,1215548717
6222932,64136,3527,3.5,1058536774
355080,3767,4963,4.0,1359336669
16360562,170044,2803,4.0,1488703600
15451690,160817,296,3.5,1440971285
11426216,118568,492,5.0,940261840
12911500,134071,953,4.0,1460490965
8251370,85075,2042,3.5,1364884294
19647377,204092,60040,4.0,1415033270
6831072,70555,58,5.0,945123389
11616156,120501,296,4.0,1006785922
12468674,129379,5995,3.5,1427637792
1349011,13878,4159,2.5,1189679390
1092274,11127,86882,3.0,1484285116
13555670,140930,8874,4.0,1388432660
12499701,129665,27904,2.5,1214844707
16413518,170601,52722,3.5,1486295349
20152543,209569,98809,4.0,1371331785
23737216,246412,86504,5.0,1436034813
19468264,202163,1097,3.5,1181712595
15551282,161891,292,3.5,1190821418
3455441,35953,53464,1.5,1499251038
12721247,132062,553,4.0,1145858216
988371,10082,78772,1.0,1481104867
9349601,96587,8907,2.0,1127190023
7366047,75892,64969,3.5,1424550759
2729842,28314,480,4.0,976227697
16049992,167031,6796,4.0,1097027394
8719115,89865,1653,5.0,1065407050
18073787,187644,6016,4.0,1441639682
7203401,74275,4448,4.0,1353287495
18163707,188475,7215,5.0,1121932351
24167872,251065,3071,4.5,1311483265
20800655,216172,6323,2.5,1130128171
8831216,91059,1047,1.0,847520151
15112660,157247,2713,4.0,1051028127
5106858,52601,338,4.0,846051906
346769,3694,3708,2.0,1077794377
24029364,249488,750,3.5,1169469538
18283791,189680,912,4.0,902247630
5813525,59782,3262,3.0,1498566063
13002108,135026,6539,3.5,1468159344
6712428,69268,8949,4.0,1203328336
19541166,202988,95,3.0,1060231105
12056723,125069,111,5.0,1101142902
10500701,108423,30825,3.5,1114811231
5878951,60476,4756,2.0,1007676223
21705270,225421,91094,4.0,1476645697
13601483,141438,1035,3.0,1303502675
11878958,123210,5646,4.0,1156934492
13918497,144621,818,3.0,867710706
11347496,117756,62,4.0,836144996
2466376,25618,1839,2.0,1028949220
86960,873,1704,4.0,1435035715
18950405,196758,1041,4.0,867002682
1939322,20126,1136,3.0,1223847495
3836371,39930,168,3.0,960158356
22172979,230155,1029,4.0,1443689422
1754991,18274,261,4.0,1038665096
22559211,234296,6947,3.0,1451738132
19304808,200481,105,3.0,1044491950
15989385,166397,1238,4.0,974779283
11908602,123484,59339,2.0,1443035244
5714711,58818,1042,4.0,1285009926
18612152,193234,84954,3.0,1486914667
7652470,78984,1968,3.0,944965421
9669128,99756,1247,4.0,959922866
22725531,236179,760,3.0,1010270729
17142561,177976,33660,3.5,1215357537
6624350,68359,33660,3.5,1240533894
24260069,251974,1207,4.0,901143274
648484,6596,2078,2.0,1374693789
13787612,143258,39400,1.0,1304000868
25813063,268546,65188,5.0,1436303826
13062770,135747,2762,4.0,1251303743
4796797,49398,737,2.0,965663033
6505792,67160,6016,5.0,1436476352
23733003,246366,7263,5.0,1127935756
5945200,61234,4886,3.5,1130911443
11720309,121501,8633,3.0,1496624853
5608284,57781,2926,1.0,1010242009
8830643,91048,353,1.0,945051200
1453262,14933,1270,5.0,1235185059
19428908,201747,7362,3.0,1498942885
19279931,200245,1748,4.0,1137295665
23427507,243253,49530,2.5,1287693190
5438447,56052,926,3.0,1072628349
21894732,227488,1073,4.0,996530134
22217106,230579,140,3.5,1206138779
8230044,84867,3618,3.0,965226263
7296539,75259,356,3.5,1206204063
19680176,204418,39292,4.0,1232929327
692218,7046,1276,5.0,859045000
15223763,158450,82,0.5,1059070600
10380048,107128,3948,3.5,1094479065
23885266,248065,2763,3.0,1019286644
11379095,118105,88270,2.0,1462900303
7605141,78552,105844,3.5,1447438598
16042062,166959,782,3.0,859797081
5107334,52606,1299,4.5,1111080206
23933599,248506,4915,1.0,1149389205
10586078,109253,99112,3.0,1447365195
12752924,132350,2692,4.0,1328715097
20847942,216668,590,3.0,830355531
920850,9393,2648,4.0,1234764028
22112645,229701,5502,3.5,1258397908
1317406,13518,2683,3.0,935947398
23308443,241943,3467,5.0,968283725
4260183,44209,4270,0.5,1053877728
5050815,52022,1639,2.5,1378683043
11479784,119093,27721,4.5,1132105173
2291483,23828,110,5.0,833003851
7352811,75784,1517,3.5,1111500644
5908852,60813,1970,5.0,958780491
5897203,60683,1292,1.0,938809937
23159765,240374,1136,5.0,1221860756
8494173,87446,3156,5.0,1478908857
1006434,10250,231,3.0,1493432824
2492532,25870,1376,3.5,1121998175
22219860,230593,6365,4.0,1054568035
13188003,137060,4018,2.0,996519921
20201891,210037,3364,5.0,980547726
25875010,269236,62049,2.5,1259850890
3176981,33067,537,4.0,944904889
9901111,101994,1909,4.0,1142296492
3327169,34591,1269,4.0,853895623
20330578,211228,62,4.0,1419145837
449993,4631,1198,5.0,1440100978
10118888,104384,1061,5.0,1253151491
15699522,163264,3869,4.0,1167555582
826582,8482,48780,4.0,1186771177
3000858,31354,115617,5.0,1432089473
17743679,184141,253,3.0,838187607
24440002,253977,1917,4.0,974760426
2262598,23472,902,3.0,974855515
7911945,81544,231,3.5,1201302059
11266010,116833,1206,2.0,850377851
816840,8341,3624,2.0,1269115235
21915965,227692,3099,4.0,965175498
375724,3976,53996,3.0,1232068351
2322831,24086,2150,4.0,1063409648
23357755,242431,306,5.0,1117617057
7712246,79559,260,4.0,1459850590
5125492,52807,316,5.0,832442593
4926625,50698,1374,2.0,968176010
1130491,11606,2231,2.5,1120834434
10350185,106847,1610,4.0,1152904594
21115467,219387,2336,3.5,1214172985
3535675,36826,6188,4.0,1481309055
13904786,144493,36535,4.5,1286451190
25035368,260427,1233,3.0,934810944
14986935,155878,34162,4.5,1428096252
6436720,66425,1213,4.0,1468792113
10242443,105710,1732,2.0,1237152320
18915039,196399,3697,4.0,1150890340
4514527,46353,84954,3.0,1479751346
25082306,260997,919,5.0,949461648
15291242,159172,26974,2.0,1478143877
22258711,231046,110,3.5,1167833697
2148307,22295,538,5.0,974076064
4306956,44653,852,2.5,1095604837
21784394,226236,91658,3.0,1324857452
20315562,211063,3636,4.0,1166110287
13853509,143962,5445,4.0,1042659827
22192171,230378,4318,4.0,1191786557
21658411,224988,165,3.0,1298967286
21912482,227672,88911,2.5,1437204082
299983,3180,1127,3.5,1474631147
4238026,43989,3396,3.5,1226605163
3011696,31441,81537,3.5,1459075932
5991508,61661,1129,3.5,1198857236
25273368,263109,1931,3.0,974054137
18757818,194796,5618,4.0,1427576650
15200926,158183,3929,5.0,971378709
15988422,166383,6959,2.0,1489005695
4785689,49289,52319,2.5,1419021528
13974860,145220,1592,3.0,949935729
8426826,86793,68690,4.5,1306179318
7362119,75861,964,4.0,981581058
14614916,151923,7228,1.5,1074913007
24037186,249581,2662,4.0,1155001791
8630034,88977,2858,4.0,1352064596
6069011,62492,79224,3.0,1448240311
13703725,142343,2435,3.0,1047478135
13992175,145417,3578,4.0,1061444958
14612788,151908,58803,3.0,1494169220
16186697,168281,34048,3.5,1166363280
14513528,150864,1296,4.0,1485214470
20975699,218004,1193,5.0,1405883078
21352979,221743,88163,4.0,1369494263
8524917,87841,237,3.0,839844243
2285343,23749,110,3.5,1418138138
21989256,228412,327,3.0,1281168125
6631566,68424,318,5.0,1426473698
23139788,240195,527,5.0,835035850
3152987,32862,3011,0.5,1180831325
984975,10055,3072,4.0,943990876
21755113,225908,1222,4.5,1335744089
18396842,190929,1463,1.0,917175655
12046130,124931,2138,3.5,1093019446
19041728,197718,377,3.5,1471370031
17932398,186125,5618,3.5,1184267434
21324817,221455,60069,4.0,1468112444
20561662,213660,1057,3.0,943308864
19791784,205665,1196,5.0,994455442
20483788,212863,3053,3.0,961108756
5664125,58375,2993,5.0,965521714
22197772,230417,7012,0.5,1484872959
11784242,122281,708,4.5,1172673396
19713705,204725,1982,4.0,944353795
24849636,258357,353,3.5,1203749593
22765500,236547,7361,4.0,1098734861
21194204,220171,90863,4.5,1429581054
6712189,69268,2628,4.0,1353240994
24887747,258804,4036,3.0,1009147853
864466,8824,2990,5.0,1242025445
8286787,85442,134130,3.5,1451784115
15303419,159316,1645,3.0,1111879581
23188301,240655,1947,4.0,1023237197
7396561,76234,922,3.0,955978100
12030996,124710,778,4.0,1118284577
12686464,131662,2081,1.0,1416715546
5056119,52051,2723,3.0,1228388286
4620169,47428,2272,3.0,1060792054
18512896,192164,2450,1.0,1143070584
4017238,41781,26172,4.0,1245495950
8527716,87864,2677,3.0,966095141
7627586,78809,671,2.5,1061939859
4776619,49187,539,4.0,1205268407
14536953,151091,70286,4.0,1427801328
11306739,117314,1240,3.0,940702974
460497,4770,8949,3.5,1197171780
25625995,266678,2918,4.5,1194093308
19401838,201462,648,3.5,1228915904
13111023,136203,1225,4.0,939701397
1894179,19673,4370,5.0,1400341327
9980867,102892,99994,1.5,1441333463
14319666,148739,217,5.0,840443821
10837495,111938,64614,3.5,1340859974
8452758,87043,237,4.0,835966877
18050451,187419,45,4.0,967331100
23671608,245733,1285,4.0,944975806
23096013,239786,4776,3.5,1280865509
7457819,76933,68237,4.0,1341820827
20021718,208188,1086,4.5,1154882087
5872514,60414,858,5.0,1095136913
22907895,237926,2394,3.5,1290892999
24539607,255072,6242,3.5,1373619343
17059361,177150,810,0.5,1183755967
12873727,133670,1586,3.5,1074757711
20197706,210002,1059,4.0,861957247
18548753,192535,457,3.5,1105406416
1420821,14643,296,4.5,1104372531
18502860,192058,905,5.0,1210110340
4288938,44507,1729,4.0,966358537
15631191,162628,56174,3.0,1298009913
21539771,223759,63436,1.0,1463836786
24926108,259174,785,4.0,994950456
20348818,211421,4553,2.0,996856216
7040303,72610,1201,3.5,1232081305
7158696,73864,260,4.0,1075087174
14116985,146665,2139,3.0,1186508878
24908100,258976,2073,5.0,945059577
25042268,260491,912,5.0,951603901
4530814,46505,4993,5.0,1347608126
21770813,226101,40815,3.5,1194173755
19989687,207856,1487,4.0,975515493
16552407,172151,2137,2.5,1149924187
3015344,31490,2571,5.0,1068180646
25091910,261073,1513,4.0,959911530
21299640,221239,1013,2.0,965476888
6208587,63974,1374,4.0,855384630
10266728,105962,6708,4.0,1100416216
8248457,85044,1207,1.5,1098333784
20433520,212327,4446,1.5,1438983998
24474799,254325,673,0.5,1499159568
21858334,227096,72998,1.0,1429847124
23335535,242216,3649,3.5,1057430430
24116500,250439,2105,3.5,1301994491
20545251,213479,608,4.5,1190333854
16617033,172731,56941,5.0,1295603169
9963234,102699,954,3.5,1379271815
21154043,219817,5501,0.5,1080701854
1425935,14692,81,4.0,855750931
11541622,119732,2702,4.0,1489690925
21320584,221410,2396,4.0,938849511
945695,9634,2467,4.5,1312692897
8924947,92111,2572,2.5,1225256516
19787599,205619,45720,4.0,1175974742
16269762,169074,52458,4.5,1427745793
20500868,213049,1301,4.0,865382593
23220139,240989,149096,0.5,1497936523
1895701,19690,1263,4.0,996033283
24712470,256888,3916,1.0,1014084494
14202732,147555,1407,4.0,1122961074
20240771,210414,802,3.0,858081739
2920930,30434,1500,3.5,1258762550
25952416,270123,84601,3.5,1436135426
16498678,171514,31952,5.0,1186945145
10510907,108523,96610,4.0,1454160346
12569482,130474,45668,3.5,1287881027
20315363,211055,33660,3.0,1458015095
15828088,164619,608,4.0,883594439
18524967,192300,2134,5.0,1123892119
11108000,114972,6503,3.0,1484955335
4771836,49134,6003,5.0,1282881589
12099519,125476,2997,3.5,1456486667
20262623,210637,2431,4.0,998243047
25437448,264847,54503,4.0,1471646312
22825376,237168,3617,4.0,962920156
20258543,210604,10,3.0,849065587
20472674,212727,61323,4.5,1245575002
15123600,157370,1966,5.0,916751217
25607976,266539,597,3.0,835334063
6269892,64689,318,3.0,939136698
16464477,171149,272,4.0,1097761826
20002551,208000,2976,2.0,993137474
10268407,105988,2959,4.0,941731046
16255426,168913,1653,4.0,1447007959
355718,3771,206,5.0,946949212
17812624,184833,333,4.0,1277855947
20641237,214520,3264,2.0,1154039191
24068688,249921,2791,4.0,939117146
15385630,160123,1211,4.5,1389724246
21074441,218994,61024,2.0,1271072550
2605901,27105,1393,5.0,857260640
14433815,150014,590,4.0,838731600
24327427,252637,4235,3.5,1295298478
22338673,231853,51255,4.0,1193172196
4974289,51167,34,3.5,1172417944
5406712,55733,1441,4.0,854807358
14173008,147236,135,2.5,1295660720
14617503,151951,2791,2.0,1042503339
24640630,256086,170,3.0,1109963666
10805185,111612,2571,3.0,1171949610
3928950,40861,1204,5.0,1192101389
24903571,258945,3210,3.0,1041382579
1739261,18100,356,5.0,1165455395
3539440,36860,7976,3.5,1451915949
180153,1872,47,5.0,1492283300
15803228,164335,6188,4.5,1459530614
1168001,12021,1214,3.0,950647972
6652168,68674,2710,1.0,984609192
8233540,84893,4291,4.0,1169669171
14464078,150293,92507,4.0,1429623058
19236492,199748,1136,4.0,1484619637
24710888,256873,60684,5.0,1487843256
24813788,258041,204,2.0,1400719355
8348881,86089,1943,1.0,1009938412
25477326,265231,1321,3.5,1413131156
11784498,122284,5952,3.5,1092815262
19462542,202117,1193,3.5,1203776897
15070343,156769,1907,3.5,1373932939
7715085,79621,3968,2.0,1474276299
2945242,30694,1079,4.0,974780296
21384342,222094,5971,4.5,1094736961
15432594,160626,5991,2.5,1062469595
24432814,253868,4639,3.0,1025237662
6095347,62774,2617,5.0,1078778176
16260025,168958,3617,2.5,1437334542
14832182,154265,1544,3.0,1202924239
4355015,45074,93242,3.5,1330954709
25041307,260489,4916,4.0,1305998923
15158935,157736,3101,5.0,1010035301
13540894,140755,26662,4.5,1419312542
19259060,200007,1566,3.5,1243462203
7110936,73360,71745,3.5,1433438368
22376361,232182,55276,4.0,1369556525
12685912,131655,2580,3.0,939862131
15783266,164164,2648,1.0,1040249985
4551902,46709,708,4.0,978104034
19582687,203410,2096,3.0,1020881198
7201645,74275,36,4.0,1353529458
17678323,183376,2194,4.5,1284654983
14142101,146925,491,1.5,1180545042
3972835,41298,292,3.0,1093294982
11626846,120625,8984,3.0,1226697291
25601648,266466,912,5.0,1005230908
14340005,148945,928,3.5,1455724796
6246612,64444,1387,3.0,1481497853
2379224,24681,117529,3.5,1451414187
24288518,252257,33834,3.5,1125546311
22992491,238788,1288,5.0,943641818
6945826,71660,1207,4.0,1358144598
13612264,141548,1258,4.5,1151542879
11168601,115679,3751,4.0,965662141
18076810,187666,2470,3.0,942177110
9528425,98334,3617,3.5,1445067206
6176968,63652,2586,4.0,945137645
25649320,266904,7123,3.5,1356665959
16682193,173532,4896,3.0,1046618857
18025287,187116,1080,4.5,1111570063
22854571,237468,2871,3.0,943735822
10123701,104438,68358,4.0,1487553955
23431982,243309,1036,4.0,1434190969
20735479,215484,1562,1.5,1493517025
22574422,234507,5995,3.5,1435502413
12235700,126980,6568,1.5,1135587800
4253220,44162,785,4.0,978474599
19669538,204330,3156,1.0,1265495489
8534527,87945,1090,5.0,1474808807
22415485,232623,1015,2.5,1160592337
16731423,174008,467,4.0,945573232
5976536,61488,5564,2.0,1104183400
11723627,121541,1887,4.0,1239478022
15385447,160117,1193,5.0,1447605108
24014480,249337,6807,4.0,1448286264
719735,7318,608,5.0,1111550905
23662377,245640,110586,4.0,1462788291
13737414,142771,160438,3.5,1469880447
10860944,112235,44199,4.0,1189140904
7548705,77941,56367,4.5,1269533708
23847965,247679,2736,4.0,1064347944
11577895,120076,339,2.5,1107292652
14294987,148434,1307,4.0,900943332
6539706,67502,4467,3.0,1085160375
3324893,34579,377,4.5,1282057670
16976395,176375,56174,3.0,1200606398
15378764,160046,2300,4.5,1253555028
18352734,190520,704,4.0,1288637042
